customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0068-NRCGE,Male,0,No,No,53,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,52.42,2884.37,No
3651-SNTLW,Female,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,116.64,6753.46,No
2888-ONXHD,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),118.12,3148.1,No
2068-LNEPR,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,53.66,1801.12,No
1452-OGWVS,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.73,181.29,No
3133-GUOTR,Male,0,Yes,Yes,25,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),87.9,2201.22,No
7970-BWDUX,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),65.6,2212.32,No
5604-MLUCF,Male,0,Yes,No,56,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.81,5050.61,No
9750-HBHIY,Female,0,Yes,Yes,65,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,110.99,7272.12,No
0798-GFDWZ,Female,1,No,No,48,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),83.66,3990.57,No
7757-ZHSML,Female,0,Yes,Yes,35,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),111.43,3839.93,Yes
4562-CYTBM,Male,0,No,No,9,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),118.75,1084.36,No
8696-MZIWQ,Female,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),118.75,1732.35,No
5885-LSCJU,Female,0,No,No,38,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),83.79,3287.72,No
1362-STYDU,Female,1,No,No,31,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),58.61,1746.69,No
5294-XNAVW,Female,0,No,Yes,67,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,93.57,6234.89,No
3611-ZUKCE,Male,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,54.14,3381.91,Yes
6962-JIXHR,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),71.46,905.82,No
6029-GVGSV,Female,1,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.29,1250.25,No
3617-RJMBV,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.77,1330.94,No
4186-OAJKN,Female,1,Yes,No,31,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),86.75,2802.34,No
4439-PYRHE,Male,1,Yes,No,18,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),118.75,2272.21,No
7418-THANF,Female,0,No,No,28,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.68,2590.23,Yes
7673-KEJFT,Male,1,No,No,9,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),116.11,1041.04,No
7591-SHDNF,Male,1,Yes,No,45,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),106.65,4739.09,No
7574-XMMMM,Female,0,No,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,76.41,358.59,Yes
3207-NEYOQ,Male,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),84.37,3930.37,No
2618-VVPHX,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),109.12,5788.23,No
7689-MDONR,Female,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),79.11,4919.42,No
3761-GUBBW,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),33.2,2379.29,No
7219-JATVJ,Male,0,No,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),113.73,1549.39,No
3080-MLEPH,Male,0,No,No,9,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,87.43,843.95,Yes
3289-UIIGP,Male,0,No,No,31,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,56.66,1628.27,No
2654-NAWTN,Female,0,No,Yes,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.68,494.88,Yes
6328-NTSEW,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,90.33,2071.19,No
9856-TAYUX,Female,0,No,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,63.4,3927.06,No
1381-QOYRN,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,83.49,771.05,No
8413-KFZBM,Female,0,No,Yes,48,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,73.16,3539.91,No
9703-EQYSR,Male,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,58.28,1383.87,No
5156-CSOMW,Female,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,80.82,80.82,No
6949-CNFRO,Male,1,Yes,Yes,43,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),45.83,1985.84,No
2177-IXEGZ,Male,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),63.02,1782.59,No
2833-SLINB,Male,0,No,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),58.78,2948.65,No
9200-QAZDG,Male,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,97.03,2769.89,No
2573-SOQUN,Female,0,No,No,13,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,22.88,308.69,No
9016-FKGHF,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,36.82,217.6,No
6016-TFQOH,Female,0,Yes,No,13,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),104.9,1461.06,No
0334-YUJGI,Male,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),53.6,1616.83,No
4243-SXGJZ,Male,0,No,Yes,19,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),72.65,1363.88,No
4011-ZKGMK,Male,0,No,No,8,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),31.03,244.32,No
2251-QLGBE,Male,0,No,No,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,111.74,2486.71,No
5870-CWUXB,Male,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,47.85,2860.81,No
0584-LVWMK,Female,1,No,No,61,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),107.65,6535.64,No
3303-APKVN,Female,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),62.26,1640.4,No
2350-HELVR,Male,1,Yes,No,38,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,92.92,3585.43,No
0387-NQGCJ,Female,0,Yes,No,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),68.76,198.7,Yes
2855-DEWNU,Female,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,81.03,1021.2,No
1761-YBVXO,Male,0,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),34.82,1029.31,No
3220-ICPBT,Male,0,Yes,No,43,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),34.81,1600.59,No
4244-XJJGO,Male,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,46.36,1093.25,Yes
5802-GRBTC,Female,1,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),59.88,356.95,Yes
1068-MTWIA,Female,0,No,No,1,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),82.75,85.85,No
5328-BPLZD,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),103.72,6471.43,No
8533-YSVPC,Female,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),76.26,4987.58,No
5725-FLWIJ,Female,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,50.77,1217.68,Yes
8164-LQABT,Female,0,Yes,Yes,9,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.54,879.72,Yes
3987-YWQLZ,Male,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.16,2540.14,No
0197-ZWWQM,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.68,315.51,Yes
8366-QDTQL,Female,0,Yes,No,15,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),90.04,1407.85,No
2331-GZGCE,Female,0,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),89.0,5772.7,No
9806-YFKRY,Female,0,No,No,8,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,41.41,383.21,No
8563-PCZTM,Female,0,No,No,64,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,88.6,5631.6,No
6946-OZFFQ,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.32,313.06,No
4540-HVNOY,Male,1,Yes,No,25,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),45.03,1068.57,No
9953-YJRNF,Male,1,No,No,69,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),53.23,3699.94,No
2861-JKCVV,Male,0,No,No,36,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),30.28,1080.59,No
3205-CWFMB,Male,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,103.93,1480.47,No
3443-EKMOQ,Female,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),40.68,1126.18,No
4785-HGKDI,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,52.0,708.36,Yes
9184-NFJKV,Female,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),37.9,899.38,No
3198-NZXXF,Female,0,Yes,No,67,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.75,7998.64,No
8330-KUYFF,Male,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),61.08,1878.19,No
7403-FMTTR,Male,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,1767.84,Yes
6815-OFVWF,Female,0,No,Yes,6,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),108.91,638.81,No
3509-ERPOD,Male,1,Yes,No,12,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,90.63,1149.04,No
8190-ZSDFV,Female,0,No,No,18,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),58.5,1015.88,Yes
3309-WRCWS,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),96.92,799.23,Yes
7034-QFJEW,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.03,3133.3,No
8645-DEHUO,Female,0,Yes,Yes,0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),111.35, ,No
7687-OALAB,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),39.37,680.73,No
0306-GACTO,Female,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),71.0,3073.82,No
8648-OYLMN,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,871.14,Yes
4218-UNLQK,Female,0,No,Yes,62,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),47.59,2930.33,No
9304-MKZTM,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,109.28,1407.7,Yes
8805-DIAUO,Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,60.42,472.21,No
2293-XAKKQ,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.95,2068.04,No
3187-DWFVQ,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),110.15,2997.01,No
2506-LKHBD,Female,0,No,Yes,63,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,57.16,3539.79,No
5963-AXCHH,Male,0,No,Yes,57,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,97.39,5545.22,No
1391-HWELJ,Female,0,Yes,Yes,67,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,31.59,2095.0,No
8653-XELSN,Male,1,Yes,Yes,45,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,59.14,2715.67,No
3239-VXNBK,Male,0,Yes,Yes,15,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,48.93,760.98,Yes
1966-YIDDI,Female,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),96.35,1136.65,No
5035-JCQIO,Male,0,Yes,No,26,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),81.68,2068.87,Yes
9882-YTAFD,Male,1,Yes,No,68,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,41.3,2738.44,No
0116-ZUVZV,Female,0,No,No,50,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,114.21,5754.7,Yes
5778-CPMVP,Male,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,118.75,118.75,Yes
4602-WIBRF,Female,0,No,Yes,55,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,92.4,5071.09,No
4595-REHLE,Male,0,Yes,No,48,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.68,5501.9,No
5618-BISYZ,Female,1,Yes,No,26,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,3018.71,Yes
6994-LEPSP,Male,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),72.84,1835.44,No
5673-MQQEB,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.57,5241.69,No
8156-HRLIZ,Female,0,No,No,29,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),49.32,1428.35,No
4379-NTBHF,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),104.53,2338.88,No
7582-IZQOR,Male,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),116.42,3880.28,Yes
2367-CNTMA,Female,1,No,Yes,20,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),118.75,2341.06,No
1144-GCPGI,Male,1,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,66.93,824.18,Yes
5757-JQBKV,Male,0,No,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),59.68,2972.56,No
0436-KDRWL,Female,0,No,No,45,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,5253.99,No
6615-GHQUK,Female,1,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,55.77,497.92,Yes
7116-NKBQK,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,108.02,882.05,Yes
6042-FKXYY,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,102.54,4504.1,Yes
5326-FRLLR,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),67.46,1090.4,No
4489-IUHSY,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,247.5,Yes
0263-HZEKE,Male,0,No,No,10,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.5,557.68,Yes
9846-CSDMV,Male,1,No,Yes,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,32.89,1895.46,Yes
8893-TKYZY,Female,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),118.75,3010.67,No
6185-BSIHT,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,112.04,1782.37,No
5020-UGFYP,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),103.87,507.6,Yes
6829-UIVHM,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.0,1149.83,No
1640-WJAKM,Female,0,Yes,No,25,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,98.43,2451.92,No
4834-MPCYV,Male,0,Yes,Yes,56,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),100.34,5684.6,No
8475-OOGER,Female,1,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),63.54,937.87,Yes
5498-BMTYH,Male,0,No,No,16,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,104.49,1699.31,No
8884-LWOLG,Female,0,No,Yes,28,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,90.76,2610.6,No
3065-EOBPM,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.35,47.01,No
7000-QWCAQ,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),118.75, ,No
